SalesOrderId,UserId,ProductId,Rating,Timestamp
10385,AVHAIHOWPMVEF,B000052Z9B,5,1335312000
10386,A2FJ0JI8RTY2RF,B000052Z9B,5,1294444800
10387,A36GESLLXIW6P,B000052Z9B,1,1245110400
10388,A21J8TF2MY59JA,B000052Z9B,5,1326585600
10389,AG92LVMVS8P4L,B000052Z9B,5,1347235200
10390,AMKCOEDIOO06,B000052Z9B,5,1221782400
10391,A339MPOWCXG4VP,B000052Z9B,2,1390262400
10392,A2K753OGOWX2S8,B000052Z9B,3,1368144000
10393,A7AEWW88CHCGE,B000052Z9B,5,1234828800
10394,AJ09LPPZ17SPN,B000052Z9B,5,1402444800
10395,A1OP0P6VWJJ9GT,B000052Z9B,5,1279497600
10396,A1V8UVNZLSGRT2,B000052Z9B,5,1386028800
10397,A2RMGCHRN5SX40,B000052Z9B,5,1178409600
10398,A1MVBEVD6DXHXC,B000052Z9B,1,1356048000
10399,A37169N37UXNPF,B000052Z9B,5,1296000000
10400,A2EQWGFNCQ3QNN,B000052Z9B,5,1305849600
10401,A2YKMU18KZFF5B,B000052Z9B,5,1202860800
10402,A7ZT0S1TE9W5H,B000052Z9C,5,1357430400
10403,A2GCQT66MH199U,B000052Z9C,5,1403827200
10404,ACHFE8307TCN3,B000052Z9C,3,1400716800
10405,A1AEJ2IWAPKOK,B000052Z9C,4,1284768000
10406,A2UGCOJ5PZ5OQR,B000052Z9C,5,1356048000
10407,AYPPS7HQPETMR,B000052Z9C,5,1399852800
10408,AANE1US5N8Y0M,B000052Z9C,5,1377388800
10409,A25YFP9P7ZX1R3,B000052Z9C,1,1387584000
10410,AIWM3YHJHDLA5,B000052Z9C,5,1392422400
10411,A2FCCUWNVYC5SM,B000052Z9C,5,1358726400
10412,A2MVSRZQI6TT8B,B000052Z9C,5,1381881600
10413,A3I3IAXT9RFBAI,B000052Z9C,5,1372636800
10414,ATTNHBG8USJ37,B000052Z9C,5,1388793600
10415,A1QY5STCPXV7XQ,B000052Z9C,5,1354147200
10416,A1UW3O34RJO5O9,B000052Z9C,5,1381104000
10417,A9I7VXQ2MMUX5,B000052Z9C,5,1402272000
10418,A2MR3ZBHKJC8MM,B000052Z9C,1,1389916800
10419,A2CTS1OZ9EPTYP,B000052Z9C,5,1360713600
10420,A12A8RMGN6CLFL,B000052Z9C,5,1362787200
10421,ANVJDKVYZCJ8,B000052Z9C,5,1363564800
10422,A2IB6SZV9J52AP,B000052Z9C,5,1392508800
10423,A3BIX7WAKNBV60,B000052Z9C,5,1361750400
10424,AE4A0HZ9F6BEQ,B000052Z9C,1,1359331200
10425,A3VEJVVRZNWSXK,B000052Z9C,5,1359244800
10426,A1HEZFFW0IDIH3,B000052Z9C,2,1299024000
10427,A1VPEODSKY5EIM,B000052Z9C,1,1336780800
10428,A30YYKA342Z0NF,B000052Z9C,2,1317686400
10429,AM3LK6S47PDWH,B000052Z9C,1,1322697600
10430,A2AGVXJZVDITZ1,B000052Z9C,4,1352764800
10431,A1DUC0UKLJENWQ,B000052Z9C,5,1370304000
10432,A1ZZOP0HX0S5HC,B000052Z9C,5,1379894400
10433,A1GQKFSPQSJSZD,B000052Z9C,5,1371081600
10434,A3O11NOSUIBF9C,B000052Z9C,1,1398038400
10435,A1RP0WATS2F38J,B000052Z9C,5,1361836800
10436,AZ26NWVMMLE9M,B000052Z9C,2,1370995200
10437,AZD4B75GYWFB1,B000052Z9C,5,1381536000
10438,A1D85LL0PDUR7M,B000052Z9C,1,1366329600
10439,A1OJ64VWMFTZWU,B000052Z9C,2,1381190400
10440,A33SFXHEPFQVI,B000052Z9C,5,1386288000
10441,A1E5SZVL9AF8X3,B000052Z9C,5,1386979200
10442,A7XB5IVSGXS0X,B000052Z9C,5,1388534400
10443,A33PLZ7SD5MCG0,B000052Z9C,5,1316822400
10444,A6SUVLWMZ19UQ,B000052Z9C,5,1398902400
10445,A29YV8LH624EVU,B000052Z9C,5,1395532800
10446,A2KDEHUB1YDB5Z,B000052Z9C,5,1274745600
10447,A3B3HYTJMB771X,B000052Z9C,5,1389052800
10448,AO4019OVW35Y7,B000052Z9C,3,1384992000
10449,AKA4AA8Y669BN,B000052Z9C,5,1386633600
10450,A2MJ0B3PBH8AL1,B000052Z9C,5,1402876800
10451,A2LSTENEZWIYWF,B000052Z9C,4,1404864000
10452,A3QS2Q88XHUTO8,B000052Z9C,5,1278979200
10453,A80VDAGM45RJA,B000052Z9C,5,1373932800
10454,A3SNVHKQRIHVBF,B000052Z9C,1,1394236800
10455,A10I4C9QGOK3UO,B000052Z9C,5,1231027200
10456,AHSTAVZQ6W72R,B000052Z9F,5,1405382400
10457,A17MEQ45GZDEPV,B000052Z9F,5,1390521600
10458,A3VTIX87BRPKJG,B000052Z9F,5,1377734400
10459,A179JH8KLK8N6D,B000052Z9F,3,1357603200
10460,ATN0D7NIDE5HH,B000052Z9F,5,1247011200
10461,A3L3E39DLTHDIN,B000052Z9F,5,1334707200
10462,A2865KKY1F4DXU,B000052Z9F,5,1377043200
10463,A2KYKX0NWNC486,B000052Z9F,5,1364947200
10464,A10HFLFDOT02UJ,B000052Z9F,5,1363996800
10465,A2YMITEMNPLYE1,B000052Z9F,5,1368144000
10466,A3J2QLYXREVCAI,B000052Z9F,5,1375574400
10467,A142BNLUNT92EM,B000052Z9F,5,1284768000
10468,A16YWWKV49JYRW,B000052Z9F,5,1292371200
10469,A2VV23TK7CKE5,B000052Z9F,5,1395100800
10470,A2I3DDBXUPOFLB,B000052Z9F,1,1356739200
10471,A17YZDDWV0POO4,B000052Z9F,5,1385856000
10472,AIIE8RB9XIFXT,B000052Z9F,5,1360886400
10473,A146ZEB835PEXQ,B000052Z9F,4,1355529600
10474,A3O17GR2T0I6WK,B000052Z9F,5,1343692800
10475,A2FGYV1STAHGPB,B000052Z9F,5,1380844800
10476,A18QT2IM2AJTD2,B000052Z9F,5,1313366400
10477,A2Q5LY7PMJI6T0,B000052Z9F,5,1402704000
10478,AWWJGLBPY2Z2L,B000052Z9F,5,1316822400
10479,A11PA1KJ6M0KD,B000052Z9F,5,1400976000
10480,A1ANAD1M2SWJJR,B000052Z9F,5,1372291200
10481,A2JMKIXYXIN7M4,B000052Z9F,4,1355270400
10482,A3TGQAGQOQL8H6,B000052Z9F,5,1354147200
10483,AO97C78V4K4PZ,B000052Z9F,5,1211587200
10484,ACJUOOHW8UGZA,B000052Z9F,5,1364860800
10485,A3JEXOA60RNDZS,B000052Z9F,4,1392163200
10486,A3Q6N7MILQ5PSG,B000052Z9F,5,1383177600
10487,A1WQF9DJCG6W6M,B000052Z9F,5,1250467200
10488,A3EYI6P2FU4XEC,B000052Z9F,5,1373241600
10489,A2SQEJXS8L3GSV,B000052Z9F,5,1374969600
10490,A2EYMSC8R9AFG9,B000052Z9F,5,1383264000
10491,A2QDEMZ6U0SV51,B000052Z9F,5,1387670400
10492,A2TZP6MOWYYZRF,B000052Z9F,5,1379894400
10493,A1AF5KIK2FG0YP,B000052Z9F,5,1260316800
10494,A16BAOYETXHUYJ,B000052Z9F,1,1382054400
10495,A1A6FAA7O6X3TV,B000052Z9F,4,1299456000
10496,A2F4XX8EQFL5FX,B000052Z9F,5,1196121600
10497,A3UEIQJL5GUQ7G,B000052Z9F,5,1368662400
10498,A264FD98CK3BBU,B000052Z9F,5,1386806400
10499,A2785V87K7N2I0,B000052Z9F,5,1398556800
10500,A2TA9MOJA8F47B,B000052Z9F,5,1293667200
10501,A1S95QO0TPJSSL,B000052Z9F,1,1348012800
10502,A2GUCYUZP6NHLL,B000052Z9F,4,1295049600
10503,ABY5L4HHRXX5J,B000052Z9F,5,1335139200
10504,A1UMZQY9VHXDDW,B000052Z9F,5,1374710400
10505,A29E7MGK8IU8XC,B000052Z9F,5,1293235200
10506,A6DIU3PLK02AR,B000052Z9F,5,1355529600
10507,A18SBWG1V2DPAL,B000052Z9F,5,1206144000
10508,A135LFT5SY9CI5,B000052Z9F,5,1388707200
10509,A2MXDL8DCDGXUN,B000052Z9F,4,1388880000
10510,A1OONKQPMDDGRC,B000052Z9F,5,1402963200
10511,A1V08H1XBIISGL,B000052Z9F,5,1258329600
10512,AY0RV64ENGZGM,B000052Z9F,5,1398643200
10513,A15HU1SHM2GZBY,B000052Z9F,5,1388448000
10514,A1T2KRSSD22UPR,B000052Z9F,5,1403654400
10515,ACO6SWVI57F8A,B000052Z9F,5,1391385600
10516,A1DG2WNYOMDNFB,B000052Z9F,3,1355356800
10517,AGU19DEJKA1GL,B000052Z9F,5,1338854400
10518,A26SVBN8XRXKB1,B000052Z9F,3,1347148800
10519,A1UEJB4A3KJ5LP,B000052Z9F,5,1340755200
10520,A2ME9MV9OD447Z,B000052Z9F,5,1398038400
10521,A3B74D7Y42P3XG,B000052Z9F,5,1356307200
10522,A31IX2ZN03K60X,B000052Z9F,1,1393372800
10523,AXEEISXHPKHPC,B000052Z9F,5,1130198400
10524,A3PP1KBWQKN4O6,B000052Z9F,3,1322179200
10525,A1GLAC2A29NUXN,B000052Z9F,5,1399075200
10526,A3J7AHTD8HQQAX,B000052Z9F,5,1355270400
10527,A3CAD62GDDERAY,B000052Z9F,5,1360713600
10528,A3UE6JAMSEZM9X,B000052Z9F,5,1354665600
10529,AEEI47CUSC6AN,B000052Z9F,1,1395360000
10530,A29NIR74FX082J,B000052Z9F,5,1333152000
10531,A60WDDKBET3WX,B000052Z9F,5,1379548800
10532,AK6SO2HVL8TU2,B000052Z9F,3,1379289600
10533,A35WVUYZN829ZP,B000052Z9F,5,1356480000
10534,A1CLMOZKZAOTSK,B000052Z9F,5,1264982400
10535,A20KNIUBSDFCRG,B000052ZA0,5,1363478400
10536,A2ZM9BGE3K3SY2,B000052ZA2,5,1068940800
10537,A1E014EI00IQSQ,B000052ZAU,5,1243555200
10538,AE0S0X5FWAF7D,B000052ZAU,4,1108425600
10539,A16FUYRA1HMGK7,B000052ZAU,4,1170720000
10540,AT6EUQERXGR8Z,B000052ZAU,5,1309737600
10541,A2DU3LHQAOZBF5,B000052ZAX,5,1087603200
10542,A3KRWP7QD3CWGL,B000052ZAY,1,1387065600
10543,A3POJ3BGD1S66J,B000052ZAY,5,1276732800
10544,A2PLIED3PX5EYU,B000052ZAY,5,1093132800
10545,A2ZI4RMRSA072T,B000052ZAY,5,1141862400
10546,A3RO05VYEV8RG1,B000052ZAY,5,1397088000
10547,A2ELN71ZOQYH6E,B000052ZAY,5,1386115200
10548,A2H8AJQFR0RWTS,B000052ZAY,5,1246579200
10549,ANML4XXCSUAMX,B000052ZAY,5,1280275200
10550,A2JC45JGQBO761,B000052ZAY,5,1387324800
10551,AOEUN9718KVRD,B000052ZAY,5,1303344000
10552,A1ZSXZY158QGBT,B000052ZAY,5,1165190400
10553,A28YV632T9WHU2,B000052ZAY,5,1147737600
10554,A3DHS97DOBZDBW,B000052ZB1,5,1329350400
10555,A307JRERZD8Z2V,B000052ZB1,5,1113350400
10556,AZIMWY200I52X,B000052ZB1,4,1254700800
10557,A34BQ9IJYKVZMI,B000052ZB1,5,1311379200
10558,A3QBXZDK9A8AVE,B000052ZB1,5,1363996800
10559,ANMRFJR9MZ6OV,B000052ZB1,4,1296172800
10560,AC2Z5LI2OUTHM,B000052ZB1,5,1384732800
10561,A2S0DU8QTQSKWK,B000052ZB1,5,1362355200
10562,A1AQYOJIMDS5BP,B000052ZB1,5,1168473600
10563,A7MBELP0973B2,B000052ZB1,5,1352851200
10564,ALX4GEV8VJQD9,B000052ZB1,5,1304294400
10565,ABWQP3ABN4EK6,B000052ZB1,5,1109808000
10566,A1ZF3GSHCLFNI4,B000052ZB1,5,1239753600
10567,A1TCJD20WQYBMQ,B000052ZB1,4,1369958400
10568,A27TQA0XCZUXZY,B000052ZB1,5,1283385600
10569,A3M174IC0VXOS2,B000052ZB1,4,1076198400
10570,A2W4JJT7S81GF,B000052ZB1,5,1237161600
10571,A1Y3WG8FGYPXDA,B000052ZB1,3,1403481600
10572,ABBASQN4F4K8O,B000052ZB1,5,1328486400
10573,A1QYDYKNTC4G6B,B000052ZB1,4,1354320000
10574,A3LV77VJWHIF8C,B000052ZB1,5,1314662400
10575,A34MF4D3Z7ET5V,B000052ZB1,4,1371686400
10576,A1NX28NAP713YX,B000052ZB1,4,1318550400
10577,A3K05J6I6YP3I0,B000052ZB1,2,1331078400
10578,A33HAI32VO69EE,B000052ZB1,5,1345852800
10579,AUWQX610SOMRC,B000052ZB1,4,1360195200
10580,A3587DRF68URDU,B000052ZB1,3,1399507200
10581,A1LT3Q9Z4Z0H3R,B000052ZB1,5,1236729600
10582,A3N9TOPHBENB9I,B000052ZB1,3,1295049600
10583,A23UCAS53U6IO,B000052ZB1,3,1255996800
10584,A18TBHR94ALSM2,B000052ZB1,5,1319587200
10585,A2KICNU7EOBYE5,B000052ZB1,5,1369353600
10586,A3MK1295DKTKLY,B000052ZB2,4,1376784000
10587,A35BTSALLQZZ3L,B000052ZB2,3,1358553600
10588,A1T2I5WVYPF3XQ,B000052ZB2,5,1388707200
10589,A10XKVBYSOQH7M,B000052ZB2,5,1333497600
10590,ABJ16B5BO6KWQ,B000052ZB2,5,1282262400
10591,A1YNUETCZXSCE4,B000052ZB2,5,1260921600
10592,A1EIOBOGRTP0XN,B000052ZB2,5,1360454400
10593,ADCK12T2SD2W9,B000052ZB2,4,1355270400
10594,A1MQCLFHQF7TFA,B000052ZB2,5,1363910400
10595,A3LZHN6CX9T9ZE,B000052ZB2,5,1340755200
10596,A8JE77369TH2J,B000052ZB2,5,1352937600
10597,AE24ZJRHI2DU8,B000052ZB2,5,1330732800
10598,A15TWY4H211WD2,B000052ZB2,5,1357776000
10599,A2G36Q858JIZUU,B000052ZB2,5,1366675200
10600,A204FA62KRBNU,B000052ZB2,5,1259884800
10601,A2EFK03ZDHZJNC,B000052ZB2,1,1327622400
10602,A2HE2XR5TXU1GW,B000052ZB2,4,1350691200
10603,A3O7UIVO78M5AP,B000052ZB2,5,1375747200
10604,A1UNH38ZU8ITX0,B000052ZB2,5,1369872000
10605,A99HBVQL5ST66,B000052ZB2,5,1346889600
10606,A38UI278BNPSQV,B000052ZB2,5,1357257600
10607,ACNCYPB9R3CAH,B000052ZB2,5,1360540800
10608,A37BFUVGVN4D0Y,B000052ZB2,5,1356652800
10609,A2XSKPYDRVU4GH,B000052ZB2,5,1360454400
10610,AJCAWMP2CGHRE,B000052ZB2,5,1368921600
10611,A29W700R7V91WU,B000052ZB2,5,1350777600
10612,AHSG4KRW8SPD8,B000052ZB2,2,1387411200
10613,A27R33FNO4J8Q1,B000052ZB2,2,1367539200
10614,A1Z0LTKUA6F94D,B000052ZB2,5,1281052800
10615,A9O3V0446E8L0,B000052ZB2,5,1307577600
10616,A2E8NXRNSNG3WX,B000052ZB2,4,1361059200
10617,A2TQWPYJEAXC6U,B000052ZB2,2,1355961600
10618,AYMHL0PLQM882,B000052ZB2,5,1312156800
10619,A2ZXJDQXINTWG7,B000052ZB2,4,1355875200
10620,A210T7IROLD181,B000052ZB2,5,1356048000
10621,A25F5H6LASHSZ6,B000052ZB2,5,1229040000
10622,A3GXNBYNT2PT8I,B000052ZB2,4,1345334400
10623,A1EKUXN0797J7R,B000052ZB2,1,1362528000
10624,A2V5R832QCSOMX,B000052ZB2,4,1325980800
10625,AV8Z6FP0WTDG8,B000052ZB2,5,1369267200
10626,A1J2VZQ54C0JZF,B000052ZB2,5,1356048000
10627,A3LP1L5YPNKP6R,B000052ZB2,5,1404864000
10628,A35V2UQN29XNFL,B000052ZB2,5,1359590400
10629,A38ZTYPB78Z5U0,B000052ZB2,5,1372982400
10630,A2HUKLD7SRX2NC,B000052ZB2,4,1358553600
10631,A13IUUGKRMI6SZ,B000052ZB2,4,1354147200
10632,A1F3SIVZJPEZYT,B000052ZB2,5,1304726400
10633,A3S73VLN1KOGEY,B000052ZB2,5,1305590400
10634,A2A2O92B7UVNZM,B000052ZB2,5,1333411200
10635,ADH7NHBYIKSTP,B000052ZB2,5,1322611200
10636,AXV0YZ8S1KB5Z,B000052ZB2,5,1233705600
10637,A17W4YG9W016T1,B000052ZB2,4,1269648000
10638,A324QKIG1M3FYE,B000052ZB2,5,1292025600
10639,A1K38H4KCZCIIT,B000052ZB2,5,1359504000
10640,A3P89NPANCYGHR,B000052ZB2,5,1389657600
10641,A1PQH5VVGSV4P,B000052ZB2,3,1366848000
10642,AC1KIJ6OYGVSK,B000052ZB2,3,1362096000
10643,A1CSLXABHX9XN0,B000052ZB2,5,1342137600
10644,AGRZSHBD5UNCT,B000052ZB2,5,1397001600
10645,A3TJZWSF5ARE22,B000052ZB2,5,1363651200
10646,A1FOB8BGG5AMG2,B000052ZB2,4,1364428800
10647,A11CYEY7SET384,B000052ZB2,5,1393632000
10648,A1XLIWO29Y9P8G,B000052ZB2,2,1365465600
10649,ATTY7XI5DAGZC,B000052ZB2,5,1369958400
10650,AP0O03QVZBANV,B000052ZB2,5,1351036800
10651,A1A362KNIXCN5H,B000052ZB2,5,1251936000
10652,ABBNVTRS3KEJ3,B000052ZB4,3,1355097600
10653,A28GT8K15D0LIS,B000052ZB4,5,1379376000
10654,A3L6KBGN5EF5PU,B000052ZB4,5,1372982400
10655,A2XV2MXZNNTCOW,B000052ZB4,5,1355184000
10656,A3JSVU4JJ11U9O,B000052ZB4,5,1348876800
10657,A3BQM0YMV9LH6G,B000052ZB4,5,1358035200
10658,A2VHW37SZUCFPY,B000052ZB4,4,1378512000
10659,AA4BZWWM0ZMRN,B000052ZB4,5,1282348800
10660,A8EQIG6A3C228,B000052ZB4,5,1363737600
10661,A3H75SPF3E2IG3,B000052ZB4,5,1375228800
10662,A333GZBEAZM0G,B000052ZB4,5,1358035200
10663,A3NI95460CZCEB,B000052ZB4,1,1323907200
10664,A22UF8U41B32FE,B000052ZB4,5,1358985600
10665,A1WL6363ZKIHCK,B000052ZB4,5,1325894400
10666,A1PT8D39ZSDN2P,B000052ZB4,5,1341446400
10667,ACBCJ2K61F347,B000052ZB4,5,1383091200
10668,A23BVQN12RKTJQ,B000052ZB4,4,1343001600
10669,A22WV61NYIETFG,B000052ZB4,4,1350864000
10670,A3PC97IS4ETW3Q,B000052ZB4,1,1317859200
10671,A3DGGVZIS0QCQ9,B000052ZB4,5,1358640000
10672,ASES5GM3171TF,B000052ZB4,1,1370131200
10673,A6MGGP24AG0SN,B000052ZB4,5,1363910400
10674,A2HTXNODBIKFZ8,B000052ZB4,4,1361232000
10675,A1C80KO0L5I0IZ,B000052ZB4,2,1242518400
10676,AUBKXJYRKGOF4,B000052ZB4,5,1349308800
10677,A1E8VQ5X11WCAN,B000052ZB4,4,1378512000
10678,A15N4JATZU9E2J,B000052ZB4,5,1346284800
10679,A8FRNQ56EC2NZ,B000052ZB4,5,1338681600
10680,A11YQQLWLSC95O,B000052ZB4,5,1290556800
10681,A5ESHJ7PZKNP,B000052ZB4,3,1314403200
10682,A1ZEESLH7EM4RX,B000052ZB4,5,1329696000
10683,AP3I0GMKK2UNQ,B000052ZB4,3,1357862400
10684,A2Y8ZD1VSC99TE,B000052ZB4,3,1352937600
10685,A37VXUG5KW5IUH,B000052ZB4,5,1365638400
10686,AW0QCBQ5FSJIT,B000052ZB4,5,1342483200
10687,A34KGD6ZYDDVT0,B000052ZB4,5,1358812800
10688,A2ZI4RMRSA072T,B000052ZB4,5,1141862400
10689,A26T15FX5JPJ1J,B000052ZB4,5,1124150400
10690,AXAB8T2QBWQGW,B000052ZB4,5,1363046400
10691,A3VVHDYLGVYAG1,B000052ZB4,5,1363046400
10692,A1SX5FEPS2VII0,B000052ZB4,5,1358208000
10693,A3QABTM7UFQW0M,B000052ZB4,5,1335398400
10694,ACW58QIR0E6JL,B000052ZB4,4,1366329600
10695,A2B58I4I6ZTCIH,B000052ZB4,5,1325116800
10696,A1LNISCJBDOHXW,B000052ZB4,5,1360800000
10697,A3S51GAUDA4JRP,B000052ZB4,5,1320192000
10698,AVARX30JTI16A,B000052ZB4,5,1365120000
10699,A15HI1HDAU7SPR,B000052ZB4,5,1353110400
10700,A1FERWL29ISC3W,B000052ZB4,5,1392595200
10701,A2K3ZU4M7ELY44,B000052ZB4,5,1158019200
10702,A3U7SUPL35Q3XW,B000052ZB4,5,1319673600
10703,A2ZBQ4BES3LQ5S,B000052ZB4,5,1317772800
10704,A3D86RDAAWN9XS,B000052ZB4,5,1366243200
10705,AF3AGDGF62WK9,B000052ZB4,5,1337212800
10706,A1I3WY7OB4EP0I,B000052ZB4,5,1366502400
10707,A3R9KRIO25CKZV,B000052ZB4,3,1134000000
10708,A11UUQF6L3KQP0,B000052ZB4,5,1356652800
10709,A3JA021XTAZ0GT,B000052ZB4,4,1365120000
10710,AU8PA8LI86MJY,B000052ZB4,4,1355616000
10711,A2ZA5NVVVB3XFR,B000052ZB4,5,1313366400
10712,A2UIAW0X0S94HL,B000052ZB4,5,1361750400
10713,ATVZOR0JFJHD2,B000052ZB4,2,1356134400
10714,A175BOU12RU66J,B000052ZB4,5,1359417600
10715,A2NSMJVQY0RV9S,B000052ZB4,5,1361491200
10716,A2I2VI8VUARB83,B000052ZB4,3,1299024000
10717,ANU5DGPFJYO5V,B000052ZB4,4,1355616000
10718,A3SV6TR4P4S5XN,B000052ZB4,5,1394841600
10719,A2VZT2KWUM94WW,B000052ZB4,1,1246924800
10720,AVWLAZZPP2UMD,B000052ZB4,5,1365033600
10721,A1N9P887D0A9FK,B000052ZB4,5,1355097600
10722,AOW8NRTTLU7QF,B000052ZB4,5,1387152000
10723,A1D51AA7N8JJJ1,B000052ZB4,4,1361404800
10724,A3GZ8SE6T8J4E7,B000052ZB4,2,1386288000
10725,A3JGJCHBDNYU4G,B000052ZB4,4,1328745600
10726,A3EK1NEPCXMGSY,B000052ZB4,5,1363046400
10727,A2GFW19TZEP8D2,B000052ZB4,4,1351641600
10728,A2WEJ4I48WCF73,B000052ZB4,1,1329264000
10729,AOY13ZY2UCBT0,B000052ZB4,1,1358035200
10730,AV6823XS14U41,B000052ZB4,3,1333670400
10731,AD2DP1MIROYNL,B000052ZB4,5,1361318400
10732,A2GE4Z54ANQRNE,B000052ZB4,4,1350518400
10733,A2W4OEP785474E,B000052ZB4,3,1327708800
10734,A1B45ZBSEA7HNA,B000052ZB4,5,1312502400
10735,ALLWE90FYMBEP,B000052ZB4,1,1362960000
10736,A658TH2N8M22M,B000052ZB4,5,1381017600
10737,A20OQMLRFNZADL,B000052ZB4,3,1348012800
10738,A1GUX6R8DV3ZLY,B000052ZB4,3,1334188800
10739,A36U5IF98VI0B9,B000052ZB4,4,1354233600
10740,A1QCAUPF4LBM2J,B000052ZB4,4,1357776000
10741,A1ACF7OZ5Z45HX,B000052ZB4,5,1327622400
10742,A1HWCOZAL8QQE0,B000052ZB4,4,1338768000
10743,A35VJJW05NS0TH,B000052ZB4,4,1339286400
10744,ACOPMVU1APWW8,B000052ZB4,5,1308873600
10745,A926T45DV5F0O,B000052ZB4,1,1365120000
10746,A3KAQW2K4OXPCX,B000052ZB4,5,1369612800
10747,A2F2FEZ5D2K3O5,B000052ZB4,1,1390694400
10748,ACSRICUKSJZ9W,B000052ZB4,1,1363996800
10749,A6EJXZC49JY44,B000052ZB4,4,1360713600
10750,A15LI0PX5GEQ9O,B000052ZB4,3,1380153600
10751,A1WHJIU95DN5N5,B000052ZB4,5,1339804800
10752,A1GIKI7MOSR30,B000052ZB4,5,1373068800
10753,A3MQ58YFW8Y2FZ,B000052ZB4,4,1356566400
10754,A2BYAUFOQK3WWK,B000052ZB4,4,1350518400
10755,A1P6ARMERD86CC,B000052ZB4,5,1312761600
10756,AT6CHOY7EL8TP,B000052ZB4,1,1381881600
10757,A1HTG0D6C66HGN,B000052ZB4,5,1317945600
10758,A3OGA76E22L5CU,B000052ZB4,5,1323475200
10759,A2G0OA1C7ZK8RS,B000052ZB4,5,1358294400
10760,A3FELZC3MWFB3K,B000052ZB4,5,1362960000
10761,A3952ZD2WJBP82,B000052ZB4,1,1304812800
10762,A3UT0L0INXWJ60,B000052ZB4,5,1361059200
10763,A31LW8U67LGJ3Q,B000052ZB4,5,1393286400
10764,ACLRYHXEOLIVX,B000052ZB4,5,1362441600
10765,AQ1QNR95X8RDC,B000052ZB4,1,1369526400
10766,A2DZWQ588FQ7S7,B000052ZB4,1,1340841600
10767,A11LV49D9ZSKMS,B000052ZB4,5,1326153600
10768,A2WQPYI2WI6U7X,B000052ZB4,2,1370822400
10769,ARZNGJWQGSTV5,B000052ZB4,4,1368057600
10770,A22KSU87IE72PT,B000052ZB4,5,1359417600
10771,A1IREJVK1WBRXF,B000052ZB4,4,1361491200
10772,A1WHGLOCMMRQUI,B000052ZB4,4,1341446400
10773,AG4MLD2TMMGH3,B000052ZB4,5,1328054400
10774,AOQ9BSDGUTV7T,B000052ZB4,5,1361059200
10775,A2BNWLRJ99G8YP,B000052ZB4,5,1360454400
10776,A18UWS3MR7PK7Q,B000052ZB4,5,1323043200
10777,A34Q5C5X6AOY5G,B000052ZB4,3,1358380800
10778,A3IYAP6830Y9TI,B000052ZB4,4,1367366400
10779,A1CMD08Z49PGKQ,B000052ZB4,5,1353024000
10780,AOK93TCY47QGY,B000052ZB4,1,1332979200
10781,A5F5LS6PKCIXF,B000052ZB4,5,1359763200
10782,A27199MBZHDOMW,B000052ZB4,5,1366070400
10783,A2CTD83V6MBOTH,B000052ZB4,5,1363478400
10784,AFXWPYP9UMQ9R,B000052ZB4,4,1360540800
10785,ARIFP8BAYD739,B000052ZB4,5,1322697600
10786,A312E0CA2Q7D17,B000052ZB4,3,1346630400
10787,A2B0WVOWCC9WS4,B000052ZB4,1,1390780800
10788,A1305CKPMR9CMJ,B000052ZB4,5,1368316800
10789,A16EM2U3010Y1V,B000052ZB4,5,1390867200
10790,A233UR4B7OT4RR,B000052ZB4,5,1322179200
10791,A1VWX0NPENPNWR,B000052ZB4,5,1365379200
10792,A1UXJI1ZWZH8EI,B000052ZB4,4,1309219200
10793,AA31MV1F7OBU6,B000052ZB4,5,1361750400
10794,AQY8CIP1XWMH1,B000052ZB4,5,1396828800
10795,AUHMXOCGMUKVA,B000052ZB4,4,1361404800
10796,A2DPSZYRVLKH65,B000052ZB4,4,1372204800
10797,APYKGTU0LFICH,B000052ZB4,4,1360800000
10798,AFB7MSIPJIW68,B000052ZB4,3,1357776000
10799,A3Q9XYBVQTDDM1,B000052ZB4,5,1392508800
10800,A367Z22JTOE9VI,B000052ZB4,5,1361404800
10801,A1CQOU5G61462Q,B000052ZB4,3,1362873600
10802,A3CW41DD1AORIO,B000052ZB4,1,1373760000
10803,A2JZ21AWZZYW05,B000052ZB4,4,1359244800
10804,A3GG4NYBIHYUE0,B000052ZB4,5,1354320000
10805,ADMPGWBF0BC9W,B000052ZB4,5,1378166400
10806,A2H3BKYXDHKBPF,B000052ZB4,3,1404950400
10807,AS9HHAQWUHVJC,B000052ZB4,5,1395532800
10808,A2CORJROHU022H,B000052ZB4,4,1292371200
10809,AEKUVUHYGI1EG,B000052ZB4,5,1375920000
10810,AQ85RTBD874O1,B000052ZB4,5,1378166400
10811,A2COB17PCL0PW5,B000052ZB4,2,1337731200
10812,A1Q9SHM45BLRCJ,B000052ZB4,4,1141257600
10813,A2IRE6SFIZ6Y2G,B000052ZB4,3,1353888000
10814,A1OE6TSTHTHZT0,B000052ZB4,1,1326844800
10815,A1Q98DOGLYV4EY,B000052ZB4,5,1341619200
10816,A18HFH5COXHZI3,B000052ZB4,5,1313884800
10817,A3E4IZ03AR2QBR,B000052ZB4,5,1358208000
10818,A1VD22F2R74GR6,B000052ZB4,2,1383004800
10819,A3SKXDA5N4DPS5,B000052ZB4,5,1372636800
10820,AO0Y3CQKV0B43,B000052ZB4,5,1267142400
10821,A12E9NXMM97621,B000052ZB4,5,1116979200
